bytesize,start_offset,end_offset,1001111111,111101001001000???111,10*11111??1,11?0?1011*111
4096,12018825,12022920,28,0,75,47
4096,12022920,12027015,40,0,137,60
4096,12027015,12031110,52,0,121,48
4096,12031110,12035205,21,1,88,51
4096,12035205,12039300,39,0,117,59
4096,12039300,12043395,30,0,101,45
4096,12043395,12047490,45,0,126,56
4096,12047490,12051585,28,0,81,37
4096,12051585,12055680,33,1,123,63
4096,12055680,12059775,18,0,96,68
4096,12059775,12063870,91,0,218,63
4096,12063870,12067965,38,0,111,55
4096,12067965,12072060,45,0,132,84
4096,12072060,12076155,42,0,96,61
4096,12076155,12080250,34,0,87,62
4096,12080250,12084345,38,0,132,85
4096,12084345,12088440,41,0,97,86
4096,12088440,12092535,38,0,91,62
4096,12092535,12096630,22,0,88,74
4096,12096630,12100725,184,0,548,28
4096,12100725,12104820,124,0,390,29
4096,12104820,12108915,118,0,366,41
4096,12108915,12113010,296,0,762,92
4096,12113010,12117105,139,0,333,57
4096,12117105,12121200,138,0,355,98
4096,12121200,12125295,38,0,97,75
4096,12125295,12129390,29,0,108,59
4096,12129390,12133485,22,0,98,78
4096,12133485,12137580,42,0,118,64
4096,12137580,12141675,34,0,111,74
4096,12141675,12145770,42,0,100,89
4096,12145770,12149865,36,0,102,67
4096,12149865,12153960,19,0,149,50
4096,12153960,12158055,22,0,152,55
4096,12158055,12162150,30,0,151,76
4096,12162150,12166245,25,0,121,37
4096,12166245,12170340,29,0,106,36
4096,12170340,12174435,17,0,96,41
4096,12174435,12178530,44,0,134,61
4096,12178530,12182625,50,0,180,57
4096,12182625,12186720,43,0,136,55
4096,12186720,12190815,37,1,137,62
4096,12190815,12194910,47,0,164,48
4096,12194910,12199005,35,0,145,70
4096,12199005,12203100,26,0,138,49
4096,12203100,12207195,63,0,193,65
4096,12207195,12211290,59,0,186,82
4096,12211290,12215385,50,0,168,51
4096,12215385,12219480,24,0,113,44
4096,12219480,12223575,11,2,84,43
4096,12223575,12227670,22,1,119,38
4096,12227670,12231765,22,0,104,39
4096,12231765,12235860,44,0,157,58
4096,12235860,12239955,31,0,144,34
4096,12239955,12244050,32,0,183,53
4096,12244050,12248145,57,0,125,68
4096,12248145,12252240,38,0,102,69
4096,12252240,12256335,50,0,113,75
4096,12256335,12260430,57,0,129,102
4096,12260430,12264525,51,0,124,98
4096,12264525,12268620,51,0,110,99
4096,12268620,12272715,43,0,127,107
4096,12272715,12276810,65,1,140,62
4096,12276810,12280905,69,0,160,49
4096,12280905,12285000,43,0,137,48
4096,12285000,12289095,53,1,127,64
4096,12289095,12293190,29,2,114,46
4096,12293190,12297285,18,0,91,46
4096,12297285,12301380,24,0,104,41
4096,12301380,12305475,25,0,100,45
4096,12305475,12309570,58,2,174,69
4096,12309570,12313665,32,1,148,45
4096,12313665,12317760,54,1,147,75
4096,12317760,12321855,57,1,196,62
4096,12321855,12325950,47,0,140,55
4096,12325950,12330045,56,1,194,67
4096,12330045,12334140,70,2,193,52
4096,12334140,12338235,63,1,156,35
4096,12338235,12342330,92,1,192,62
4096,12342330,12346425,68,2,199,49
4096,12346425,12350520,35,0,114,67
4096,12350520,12354615,54,1,183,64
4096,12354615,12358710,64,2,197,56
4096,12358710,12362805,42,1,111,42
4096,12362805,12366900,27,1,128,65
4096,12366900,12370995,31,0,149,51
4096,12370995,12375090,25,0,88,43
4096,12375090,12379185,18,1,95,39
4096,12379185,12383280,31,0,103,57
4096,12383280,12387375,74,1,200,60
4096,12387375,12391470,42,1,121,45
4096,12391470,12395565,38,0,108,37
4096,12395565,12399660,66,1,135,75
4096,12399660,12403755,48,0,124,86
4096,12403755,12407850,57,0,131,93
4096,12407850,12411945,41,0,129,93
4096,12411945,12416040,162,0,722,48
4096,12416040,12420135,193,0,790,56
4096,12420135,12424230,72,0,281,25
4096,12424230,12428325,21,1,79,17
4096,12428325,12432420,20,0,48,25
4096,12432420,12436515,16,0,59,12
4096,12436515,12440610,12,0,57,12
4096,12440610,12444705,19,0,93,25
4096,12444705,12448800,15,1,77,13
4096,12448800,12452895,21,0,70,20
4096,12452895,12456990,15,0,39,12
4096,12456990,12461085,25,0,79,19
4096,12461085,12465180,40,0,160,34
4096,12465180,12469275,30,0,125,34
4096,12469275,12473370,35,0,141,34
4096,12473370,12477465,25,0,115,31
4096,12477465,12481560,48,0,161,32
4096,12481560,12485655,22,1,100,30
4096,12485655,12489750,33,0,144,30
4096,12489750,12493845,39,0,131,31
4096,12493845,12497940,33,0,115,34
4096,12497940,12502035,13,0,80,26
4096,12502035,12506130,29,0,102,12
4096,12506130,12510225,12,0,13,2
4096,12510225,12514320,18,0,43,12
4096,12514320,12518415,39,0,141,52
4096,12518415,12522510,41,0,150,49
4096,12522510,12526605,56,0,194,46
417,12526605,12527021,14,0,22,4
